SKU,DirectPickLookbackUnits,DirectPickDemandDays,DailyBaseUnits,WeeklyBaseUnits,ValidReservationUnits,ReservationPhysicalTotal,ReservationSalesAllocatedPhysicalTotal,InboundTotalUnits,InboundNext14Units,InboundNext30Units,HasDirectPickHistory,HasValidReservation,HasInbound,InSourceProductInfoUniverse,Future14DayPromoDays,FutureWeeklyPromoWeeks,HasFuturePromo,Seasonal14DayUnits,SeasonalFirst13WeekUnits,HasSeasonalHistory,FD1ToFD14Units,First13WeekUnits
44403-75Z-XL,3.0,2.0,0.05357142857142857,0.375,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,0.4444444444444444,8.088888888888889,True,1,7.887361111111111
44403-75Z-XS,1.0,1.0,0.017857142857142856,0.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,0.2888888888888889,12.288888888888888,True,1,7.40736111111111
44403-75Z-XXL,2.0,2.0,0.03571428571428571,0.25,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,0.15555555555555556,3.111111111111111,True,1,5.3888888888888875
44403-FU8-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,1.5333333333333332,30.799999999999997,True,2,30.799999999999994
44403-FU8-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,2.111111111111111,35.46666666666667,True,2,35.46666666666666
44403-FU8-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,1.1111111111111112,189.0,True,1,189.0
44403-FU8-XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,1.088888888888889,18.666666666666668,True,1,18.666666666666668
44403-FU8-XXL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.3111111111111111,32.666666666666664,True,0,32.666666666666664
44403-Q84-XS,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
44403-QX6-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,2.1333333333333333,35.46666666666667,True,10,62.466666666666654
44403-QX6-M,119.0,40.0,2.125,14.875,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,2.911111111111111,46.044444444444444,True,25,158.92277777777778
44403-QX6-S,102.0,37.0,1.8214285714285714,12.75,6.0,3.0,3.0,0.0,0.0,0.0,True,True,False,True,2,1,True,1.6,27.53333333333333,True,23,136.08666666666667
44403-QX6-XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,0.11111111111111112,9.177777777777777,True,8,36.17777777777778
44403-QX6-XS,20.0,16.0,0.35714285714285715,2.5,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,0.4444444444444444,10.42222222222222,True,12,51.84333333333333
44403-QX6-XXL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,0.0,1.8666666666666667,True,8,28.866666666666667
44403-VJ7-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,1.4666666666666668,38.42222222222222,True,1,38.422222222222224
44403-VJ7-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.17777777777777778,19.755555555555553,True,0,19.755555555555556
44403-VJ7-XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.37777777777777777,10.11111111111111,True,0,10.11111111111111
44403-VJ7-XS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,5.133333333333333,True,0,5.133333333333333
44403-VJ7-XXL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.06666666666666667,5.911111111111111,True,0,5.91111111111111
44403-XS9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,0.0,0.0,False,1,2.0
44403-XS9-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,0.0,0.0,False,1,2.0
44403-XS9-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,1.0888888888888888,20.22222222222222,True,2,22.222222222222225
44403-XS9-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,0.4222222222222222,20.22222222222222,True,1,22.22222222222222
44403-XS9-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,0.35555555555555557,16.177777777777777,True,1,18.022222222222226
44403-XS9-XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,0.7777777777777778,13.533333333333333,True,1,15.533333333333333
44403-XS9-XS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,0.13333333333333333,7.155555555555555,True,1,9.155555555555557
44403-XS9-XXL,11.0,9.0,0.19642857142857142,1.375,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,0.1111111111111111,5.444444444444445,True,3,16.074305555555554
44403-XU1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,0.0,0.0,False,0,0.0
44403-XU1-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,0.0,0.0,False,0,0.0
44403-XU1-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,3.1555555555555554,25.044444444444444,True,3,25.324444444444445
44403-XU1-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,1.1333333333333333,16.644444444444446,True,1,16.784444444444446
44403-XU1-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,1.6222222222222222,25.666666666666664,True,2,26.016666666666666
44403-XU1-XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,0.28888888888888886,5.6,True,0,5.67
44403-XU1-XS,7.0,7.0,0.125,0.875,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,0.022222222222222223,6.688888888888889,True,2,10.93404861111111
44403-XU1-XXL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,0.08888888888888889,4.511111111111111,True,0,4.581111111111111
44408-50M-110,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
44441-015-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
44441-015-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
44441-015-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
44441-015-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
44441-128-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
44441-128-100/110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,False,False,True,False,0,0,False,0.3111111111111111,9.644444444444444,True,0,9.644444444444444
44441-128-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
44441-128-120/130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091.0,0.0,0.0,False,False,True,False,0,0,False,0.0,10.266666666666666,True,0,10.266666666666666
44441-128-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
44441-128-140/150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,0.0,False,False,True,False,0,0,False,0.0,4.511111111111111,True,0,4.511111111111111
44441-128-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
44441-128-80/90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,0.0,0.0,False,False,True,False,0,0,False,0.0,2.488888888888889,True,0,2.488888888888889
44441-3UU-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,0.0,0.0,False,3,11.0
44441-3UU-100/110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.0,0.0,0.0,False,False,True,False,2,1,True,0.0,0.0,False,3,11.0
44441-3UU-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,0.0,0.0,False,3,11.0
44441-3UU-120/130,101.0,32.0,1.8035714285714286,12.625,0.0,0.0,0.0,986.0,0.0,0.0,True,False,True,False,2,1,True,0.0,0.0,False,27,169.80625
44441-3UU-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,0.0,0.0,False,3,11.0
44441-3UU-140/150,24.0,11.0,0.42857142857142855,3.0,0.0,0.0,0.0,396.0,0.0,0.0,True,False,True,False,2,1,True,0.0,0.0,False,8,47.0
44441-3UU-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,0.0,0.0,False,3,11.0
44441-3UU-80/90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,False,False,True,False,2,1,True,0.0,0.0,False,3,11.0
44441-LA0-120,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
44441-R25-100,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,True,0,0,False,0.0,0.0,False,1,1.0
44441-R25-100/110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1864.0,0.0,0.0,False,False,True,False,0,0,False,0.0,11.355555555555554,True,0,11.355555555555554
44441-R25-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
44441-R25-120/130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.0,0.0,0.0,False,False,True,False,0,0,False,0.0,17.266666666666666,True,0,17.266666666666666
44441-R25-140,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,True,0,0,False,0.0,0.0,False,1,1.0
44441-R25-140/150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0,0.0,0.0,False,False,True,False,0,0,False,0.0,5.9111111111111105,True,0,5.9111111111111105
44441-R25-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
44441-R25-80/90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0,0.0,0.0,False,False,True,False,0,0,False,0.0,3.2666666666666666,True,0,3.2666666666666666
44504-HG8-110,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
44634-011-80,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,2,2.0
44634-99U-75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
44634-FN9-75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
44634-FN9-85,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
44634-GK3-85,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
44688-KZ6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
44690-NV2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
44967-HH6-2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
44967-HH6-NB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
44967-HR0-1,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,2,2.0
44967-HR0-2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
44967-NE3-2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
45029-DW1-100,33.0,22.0,0.5892857142857143,4.125,0.0,0.0,0.0,17.0,0.0,0.0,True,False,True,True,2,1,True,10.977777777777778,102.82222222222222,True,12,81.40055555555554
45029-DW1-110,24.0,19.0,0.42857142857142855,3.0,2.0,1.0,1.0,24.0,0.0,0.0,True,True,True,True,2,1,True,8.088888888888889,95.35555555555555,True,10,69.8488888888889
45029-DW1-120,35.0,23.0,0.625,4.375,0.0,0.0,0.0,43.0,0.0,0.0,True,False,True,True,2,1,True,7.0,93.33333333333333,True,11,80.13833333333332
45029-DW1-130,21.0,15.0,0.375,2.625,0.0,0.0,0.0,29.0,0.0,0.0,True,False,True,True,2,1,True,4.444444444444445,56.31111111111111,True,8,53.80277777777777
45029-DW1-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,False,False,True,True,2,1,True,4.088888888888889,38.888888888888886,True,8,51.95555555555555
45029-DW1-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,False,False,True,True,2,1,True,1.7777777777777777,22.244444444444444,True,6,35.77777777777777
45029-DW1-85,18.0,15.0,0.32142857142857145,2.25,2.0,1.0,1.0,11.0,0.0,0.0,True,True,True,True,2,1,True,6.844444444444444,59.733333333333334,True,9,51.422222222222224
45029-DW1-90,30.0,21.0,0.5357142857142857,3.75,2.0,1.0,1.0,5.0,0.0,0.0,True,True,True,True,2,1,True,9.577777777777778,109.2,True,11,80.43555555555555
45039-001-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,8.666666666666666,53.82222222222222,True,9,54.288888888888884
45039-001-10/12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,11.844444444444445,194.75555555555553,True,12,196.19444444444443
45039-001-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,9.933333333333334,18.51111111111111,True,10,19.833333333333332
45039-001-12/1Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,14.244444444444444,165.04444444444442,True,15,166.75555555555553
45039-001-1Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,0.2,0.4666666666666667,True,0,0.4666666666666667
45039-001-1Y/3Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,6.622222222222222,118.84444444444443,True,7,119.3888888888889
45039-001-3Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,0.0,0.0,False,0,0.0
45039-001-3Y/5Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,8.644444444444444,118.06666666666666,True,9,119.62222222222223
45039-001-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,3.8,15.4,True,4,15.827777777777778
45039-001-5/7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,3.333333333333333,42.46666666666667,True,3,42.661111111111104
45039-001-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,4.688888888888889,29.4,True,5,29.82777777777778
45039-001-7/9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,10.488888888888889,107.17777777777778,True,11,108.38333333333333
45039-PG7-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,4.4222222222222225,33.91111111111111,True,5,34.471111111111114
45039-PG7-10/12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,10.622222222222222,123.5111111111111,True,11,124.52611111111112
45039-PG7-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,4.355555555555556,8.71111111111111,True,4,9.411111111111111
45039-PG7-12/1Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,6.622222222222222,70.0,True,7,70.77
45039-PG7-1Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,0.0,0.0,False,0,0.0
45039-PG7-1Y/3Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,6.066666666666666,84.93333333333334,True,6,85.56333333333333
45039-PG7-3Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,0.0,0.0,False,0,0.0
45039-PG7-3Y/5Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,4.711111111111111,70.93333333333334,True,5,71.73833333333333
45039-PG7-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,0.13333333333333333,0.4666666666666667,True,0,0.5366666666666666
45039-PG7-5/7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,1.0444444444444445,28.77777777777778,True,1,28.882777777777775
45039-PG7-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,3.1777777777777776,20.066666666666666,True,3,20.171666666666667
45039-PG7-7/9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,5.444444444444445,70.77777777777777,True,6,71.40777777777778
45262-011-85,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
45262-FN9-85,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
45262-GK3-85,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
45262-KY8-85,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
45298-011-60,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
45298-A91-60,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
45298-A91-80,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
45298-A91-85,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
45298-JB9-80,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
45298-KZ6-70,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
45346-011-100,221.0,42.0,3.9464285714285716,27.625,10.0,5.0,5.0,0.0,0.0,0.0,True,True,False,True,2,1,True,36.733333333333334,158.2,True,98,462.34611111111116
45346-011-110,301.0,47.0,5.375,37.625,14.0,7.0,7.0,0.0,0.0,0.0,True,True,False,True,2,1,True,43.08888888888889,256.8222222222222,True,111,574.4827777777779
45346-011-120,403.0,45.0,7.196428571428571,50.375,20.0,11.0,9.0,0.0,0.0,0.0,True,True,False,True,2,1,True,62.08888888888889,401.17777777777775,True,131,721.5716666666666
45346-011-130,300.0,47.0,5.357142857142857,37.5,18.0,9.0,9.0,0.0,0.0,0.0,True,True,False,True,2,1,True,52.82222222222222,291.97777777777776,True,114,584.6688888888889
45346-011-140,204.0,46.0,3.642857142857143,25.5,4.0,2.0,2.0,0.0,0.0,0.0,True,True,False,True,2,1,True,39.62222222222222,224.46666666666664,True,97,469.0733333333333
45346-011-150,143.0,39.0,2.5535714285714284,17.875,2.0,1.0,1.0,0.0,0.0,0.0,True,True,False,True,2,1,True,31.68888888888889,180.6,True,86,395.2794444444444
45346-011-85,79.0,33.0,1.4107142857142858,9.875,2.0,1.0,1.0,0.0,0.0,0.0,True,True,False,True,2,1,True,9.511111111111111,40.91111111111111,True,70,286.81944444444446
45346-011-90,173.0,43.0,3.0892857142857144,21.625,8.0,4.0,4.0,0.0,0.0,0.0,True,True,False,True,2,1,True,32.0,145.44444444444443,True,90,412.6605555555556
45346-015-100,284.0,46.0,5.071428571428571,35.5,2.0,1.0,1.0,0.0,0.0,0.0,True,True,False,True,2,1,True,58.4,320.2888888888889,True,126,621.3044444444446
45346-015-110,383.0,47.0,6.839285714285714,47.875,34.0,17.0,17.0,0.0,0.0,0.0,True,True,False,True,2,1,True,80.57777777777778,457.9555555555555,True,146,763.2905555555556
45346-015-120,521.0,48.0,9.303571428571429,65.125,28.0,15.0,13.0,0.0,0.0,0.0,True,True,False,True,2,1,True,119.42222222222222,709.8,True,178,981.4672222222223
45346-015-130,453.0,47.0,8.089285714285714,56.62499999999999,23.0,13.0,10.0,0.0,0.0,0.0,True,True,False,True,2,1,True,98.86666666666666,603.2444444444444,True,161,880.3227777777777
45346-015-140,342.0,46.0,6.107142857142857,42.75,19.0,10.0,9.0,0.0,0.0,0.0,True,True,False,True,2,1,True,72.04444444444445,455.3111111111111,True,138,723.1522222222223
45346-015-150,251.0,46.0,4.482142857142857,31.374999999999996,4.0,3.0,1.0,0.0,0.0,0.0,True,True,False,True,2,1,True,63.44444444444444,403.51111111111106,True,122,616.025
45346-015-85,115.0,37.0,2.0535714285714284,14.374999999999998,10.0,5.0,5.0,0.0,0.0,0.0,True,True,False,True,2,1,True,20.6,83.06666666666666,True,90,378.0205555555555
45346-015-90,179.0,40.0,3.1964285714285716,22.375,14.0,7.0,7.0,0.0,0.0,0.0,True,True,False,True,2,1,True,51.86666666666667,229.75555555555556,True,109,488.6038888888889
45346-2KD-100,1.0,1.0,0.017857142857142856,0.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,2,1,True,37.97777777777778,135.64444444444445,True,14,51.17554513888887
45346-2KD-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,56.333333333333336,216.53333333333333,True,60,226.65999999999997
45346-2KD-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,66.91111111111111,266.15555555555557,True,71,276.5272222222222
45346-2KD-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,40.86666666666667,157.88888888888889,True,44,165.56555555555548
45346-2KD-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,23.37777777777778,94.88888888888889,True,25,98.97222222222224
45346-2KD-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,15.4,56.15555555555555,True,16,59.01388888888888
45346-2KD-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,15.577777777777778,50.86666666666667,True,16,52.58166666666666
45346-2KD-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,24.444444444444443,77.77777777777777,True,26,81.28944444444444
45346-2KE-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,24.355555555555554,97.37777777777778,True,26,102.4411111111111
45346-2KE-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,38.06666666666667,149.79999999999998,True,40,155.8433333333333
45346-2KE-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,50.22222222222222,197.08888888888887,True,53,205.0105555555556
45346-2KE-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,42.111111111111114,151.66666666666666,True,45,157.22
45346-2KE-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,26.155555555555555,94.26666666666667,True,28,97.85999999999999
45346-2KE-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,17.666666666666668,69.37777777777778,True,19,72.15444444444445
45346-2KE-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,13.977777777777778,44.33333333333333,True,15,45.64
45346-2KE-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,19.46666666666667,72.02222222222223,True,21,75.61555555555555
45346-32V-110,1.0,1.0,0.017857142857142856,0.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0,0,False,26.08888888888889,105.46666666666665,True,9,37.96958333333333
45346-32V-85,1.0,1.0,0.017857142857142856,0.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0,0,False,8.777777777777779,32.355555555555554,True,3,12.380694444444442
45346-32V-90,108.0,20.0,1.9285714285714286,13.5,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0,0,False,18.4,57.55555555555555,True,24,134.21944444444443
45346-3KH-100,8.0,6.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0,0,False,0.08888888888888889,27.066666666666666,True,2,18.623333333333335
